Профиль №1  с 01.10.2022 по 31.10.2022
Счетчик № 0816190453
Сохранен 01.11.2022 00:28:33

Дата	Время	A+, кВт	A-, кВт	R+, квар	R-, квар	Статус
15.10.2022	09:00-10:00	000,0269	000,0000	000,0166	000,0000	
15.10.2022	10:00-11:00	000,0205	000,0000	000,0110	000,0000	
15.10.2022	11:00-12:00	000,0212	000,0000	000,0118	000,0000	
15.10.2022	12:00-13:00	000,0242	000,0000	000,0136	000,0000	
15.10.2022	13:00-14:00	000,0224	000,0000	000,0125	000,0000	
15.10.2022	14:00-15:00	000,0305	000,0000	000,0181	000,0000	
15.10.2022	15:00-16:00	000,0316	000,0000	000,0190	000,0000	
15.10.2022	16:00-17:00	000,0307	000,0000	000,0184	000,0000	
15.10.2022	17:00-18:00	000,0263	000,0000	000,0135	000,0000	
15.10.2022	18:00-19:00	000,0236	000,0000	000,0121	000,0000	
15.10.2022	19:00-20:00	000,0221	000,0000	000,0123	000,0000	
15.10.2022	20:00-21:00	000,0237	000,0000	000,0129	000,0000	
15.10.2022	21:00-22:00	000,0219	000,0000	000,0117	000,0000	
15.10.2022	22:00-23:00	000,0225	000,0000	000,0122	000,0000	
15.10.2022	23:00-24:00	000,0212	000,0000	000,0117	000,0000	
16.10.2022	00:00-01:00	000,0215	000,0000	000,0116	000,0000	
16.10.2022	01:00-02:00	000,0224	000,0000	000,0130	000,0000	
16.10.2022	02:00-03:00	000,0239	000,0000	000,0141	000,0000	
16.10.2022	03:00-04:00	000,0282	000,0000	000,0151	000,0000	
16.10.2022	04:00-05:00	000,0281	000,0000	000,0149	000,0000	
16.10.2022	05:00-06:00	000,0296	000,0000	000,0154	000,0000	
16.10.2022	06:00-07:00	000,0405	000,0000	000,0244	000,0000	
16.10.2022	07:00-08:00	000,0311	000,0000	000,0174	000,0000	
16.10.2022	08:00-09:00	000,0310	000,0000	000,0170	000,0000	
16.10.2022	09:00-10:00	000,0393	000,0000	000,0242	000,0000	
16.10.2022	10:00-11:00	000,0457	000,0000	000,0267	000,0000	
16.10.2022	11:00-12:00	000,0406	000,0000	000,0247	000,0000	
16.10.2022	12:00-13:00	000,0409	000,0000	000,0255	000,0000	
16.10.2022	13:00-14:00	000,0344	000,0000	000,0200	000,0000	
16.10.2022	14:00-15:00	000,0341	000,0000	000,0200	000,0000	
16.10.2022	15:00-16:00	000,0374	000,0000	000,0222	000,0000	
16.10.2022	16:00-17:00	000,0394	000,0000	000,0232	000,0000	
16.10.2022	17:00-18:00	000,0432	000,0000	000,0280	000,0000	
16.10.2022	18:00-19:00	000,0336	000,0000	000,0223	000,0000	
16.10.2022	19:00-20:00	000,0298	000,0000	000,0176	000,0000	
16.10.2022	20:00-21:00	000,0293	000,0000	000,0176	000,0000	
